Layers,Units,Epochs,Batch Size,Activation,Optimizer,Loss,Predictions,MAPE
3,64,30,32,tanh,adam,mse,"[181.36092, 136.54869, 191.46103, 191.90462, 191.78789, 191.91562, 191.91586, 191.91579]",0.358089025935742
3,64,30,32,tanh,adam,huber_loss,"[154.49355, 187.18474, 68.39094, 104.184006, 181.25247, 130.59547, 14.627224, 182.00516]",0.41930141048318864
3,64,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[75.328926, 78.843445, 84.48744, 89.14235, 90.09653, 89.4359, 88.37718, 88.07343]",0.4221982271196506
3,64,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[167.27051, 166.6855, 167.98387, 169.91985, 169.91505, 169.94882, 169.98642, 169.9865]",0.2737428294917734
3,64,30,32,tanh,rmsprop,mse,"[123.59392, 121.24597, 122.98438, 127.04682, 126.87758, 127.87661, 128.9408, 129.0821]",0.18401049569531336
3,64,30,32,tanh,rmsprop,huber_loss,"[113.574776, 113.56675, 113.568634, 113.57648, 113.57647, 113.57648, 113.576485, 113.576485]",0.2396466915511764
3,64,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.00973, 77.009865, 77.010025, 77.01028, 77.01028, 77.01028, 77.01028, 77.01028]",0.4844359535259313
3,64,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[162.42255, 161.89967, 162.58093, 164.86644, 164.86334, 164.90674, 164.97629, 164.97679]",0.25113140234250053
3,64,50,16,relu,adam,mse,"[197.70233, 53.409775, 174.03178, 593.6776, 459.29718, 1637.0887, 5459.347, 9019.982]",16.70405893907667
3,64,50,16,relu,adam,huber_loss,"[190.106, 62.716957, 34.532753, 24.274927, 63.48738, 65.16365, 64.8915, 143.82993]",0.5332925977804057
3,64,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[105.33249, 85.38279, 70.93862, 77.86264, 80.5041, 83.29016, 81.77996, 85.118286]",0.44275307495683836
3,64,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[206.05318, 168.14365, 275.40445, 822.2743, 1048.8147, 3861.4763, 15276.009, 40047.094]",61.929358928895
3,64,50,16,relu,rmsprop,mse,"[146.95732, 135.3258, 186.70457, 591.36993, 1685.2025, 9681.689, 57953.0, 328102.62]",418.52145070568463
3,64,50,16,relu,rmsprop,huber_loss,"[113.56611, 113.56087, 113.56023, 113.56377, 113.56376, 113.56376, 113.56377, 113.56377]",0.23972169333553217
3,64,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.03734, 77.03712, 77.03701, 77.03702, 77.03702, 77.03702, 77.03702, 77.03702]",0.4842559158778624
3,64,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.92278, 192.69124, 220.20477, 292.7366, 307.6477, 360.5997, 440.069, 491.21814]",1.2661314787916398
3,64,50,16,tanh,adam,mse,"[196.58745, 209.74855, -18.839554, -85.964195, -95.326546, 66.49324, 66.456436, 66.47974]",0.8024338676678497
3,64,50,16,tanh,adam,huber_loss,"[196.49391, 103.68061, 256.196, 268.8878, 256.82864, 268.68378, 268.6592, 268.68216]",0.7285839275274865
3,64,50,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[100.50485, 104.09595, 90.878845, 69.803246, 59.331436, 92.90174, 109.81103, 94.773895]",0.4013768209146269
3,64,50,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[201.97496, 104.02614, 210.63564, 214.12749, 211.78615, 213.63551, 213.63931, 213.63512]",0.46677435187703287
3,64,50,16,tanh,rmsprop,mse,"[125.56866, 123.27948, 125.83474, 132.26527, 132.66833, 134.9774, 137.47304, 138.34692]",0.17791505979954886
3,64,50,16,tanh,rmsprop,huber_loss,"[113.64774, 113.61521, 113.62457, 113.63828, 113.63823, 113.63827, 113.6383, 113.6383]",0.23924131351870054
3,64,50,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.2142, 77.21717, 77.21893, 77.22198, 77.22198, 77.22198, 77.22198, 77.22198]",0.48302762536189675
3,64,50,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[195.57867, 191.67468, 205.18513, 220.12991, 220.16264, 221.26627, 222.03708, 222.05257]",0.5049079387145335
3,64,50,32,relu,adam,mse,"[184.67174, 273.9301, 948.3445, 3722.4705, 17967.121, 112273.414, 641056.7, 3653569.5]",4663.506613579101
3,64,50,32,relu,adam,huber_loss,"[188.3014, 233.44867, 630.81976, 1826.5623, 6492.269, 34352.535, 167176.77, 800356.25]",1057.7967849105507
3,64,50,32,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[95.47429, 74.42882, 71.443855, 84.654045, 124.69229, 100.84283, 151.0843, 127.06401]",0.3290239841782928
3,64,50,32,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[195.44987, 264.46448, 351.23853, 727.5988, 1294.9397, 2913.3652, 8806.746, 23341.754]",37.40730086428929
3,64,50,32,relu,rmsprop,mse,"[128.22769, 117.85552, 125.06564, 150.12183, 147.02675, 186.73709, 279.69003, 482.592]",0.7457313204601936
3,64,50,32,relu,rmsprop,huber_loss,"[113.583984, 113.57157, 113.581696, 113.58955, 113.58954, 113.58956, 113.58958, 113.58958]",0.23956799057973432
3,64,50,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[76.94892, 76.94919, 76.94946, 76.94981, 76.94981, 76.94981, 76.94981, 76.94981]",0.4848411858965293
3,64,50,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[192.9146, 192.25446, 226.07248, 300.37094, 327.42325, 408.04587, 536.4738, 669.86896]",1.6155951114471157
3,64,50,32,tanh,adam,mse,"[169.70331, 183.1188, 82.33574, 176.97937, 88.79029, 82.47652, 88.2139, 83.57784]",0.34996116608842237
3,64,50,32,tanh,adam,huber_loss,"[196.72394, 178.47197, 66.14411, 67.17515, 67.11638, 115.39988, 96.91392, 71.19294]",0.35819144968690086
3,64,50,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[145.15952, 143.26378, 144.6967, 111.62921, 112.63435, 110.20615, 142.7795, 144.4636]",0.1946867802650607
3,64,50,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.41676, 191.80482, 189.81487, 205.8215, 205.65727, 205.59071, 206.1196, 206.115]",0.439587693067226
3,64,50,32,tanh,rmsprop,mse,"[120.17037, 119.665726, 120.833336, 122.98768, 123.14861, 123.55137, 123.90348, 123.98656]",0.1986440197722854
3,64,50,32,tanh,rmsprop,huber_loss,"[113.67664, 113.65014, 113.65057, 113.670204, 113.67013, 113.67017, 113.67024, 113.67024]",0.2390299252738613
3,64,50,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[76.94171, 76.94269, 76.94347, 76.944725, 76.944725, 76.944725, 76.944725, 76.944725]",0.48487799449557817
3,64,50,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[197.9742, 193.84602, 209.00534, 223.05246, 223.10689, 224.23732, 224.91277, 224.92882]",0.5173603245443834
5,32,30,16,relu,adam,mse,"[148.08865, 144.25941, 440.75784, 1894.0198, 8935.824, 96163.98, 802328.2, 6102045.0]",7438.4045081969525
5,32,30,16,relu,adam,huber_loss,"[191.38643, 105.71087, 87.96571, 883.77423, 1377.1005, 8916.643, 64408.72, 286733.34]",378.62322957832373
5,32,30,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[72.26022, 75.40508, 87.72589, 88.40945, 89.99995, 88.41787, 86.91481, 85.424255]",0.4308235951337255
5,32,30,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[195.15393, 247.27664, 373.07193, 943.43616, 2432.1562, 10948.2705, 53565.156, 250709.1]",332.96056829198767
5,32,30,16,relu,rmsprop,mse,"[113.50568, 113.5039, 113.50336, 113.50452, 113.50452, 113.50452, 113.50452, 113.50452]",0.24011578259616986
5,32,30,16,relu,rmsprop,huber_loss,"[113.65827, 113.65667, 113.657166, 113.65818, 113.65818, 113.65818, 113.65818, 113.65818]",0.23908826346506157
5,32,30,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.11992, 77.119934, 77.11994, 77.11996, 77.11996, 77.11996, 77.11996, 77.11996]",0.48370095245145067
5,32,30,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[163.55766, 163.45184, 163.63594, 164.43861, 164.43896, 164.44464, 164.45404, 164.45407]",0.24897393922654631
5,32,30,16,tanh,adam,mse,"[120.648926, 116.9587, 116.25025, 121.882576, 120.684265, 120.7818, 122.49118, 122.120056]",0.2083517373973735
5,32,30,16,tanh,adam,huber_loss,"[120.80446, 121.28946, 122.698074, 125.3565, 125.927345, 126.511116, 127.0985, 127.32371]",0.18909635674137046
5,32,30,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[73.73779, 76.58484, 79.24907, 81.96002, 81.569695, 81.22601, 81.033966, 81.08968]",0.4643840443631725
5,32,30,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.61673, 161.25974, 161.38496, 162.44498, 162.43939, 162.44174, 162.45842, 162.45831]",0.23982460656275487
5,32,30,16,tanh,rmsprop,mse,"[113.53756, 113.53397, 113.53376, 113.53675, 113.53674, 113.53675, 113.53675, 113.53675]",0.23990295607980083
5,32,30,16,tanh,rmsprop,huber_loss,"[113.53698, 113.53647, 113.53634, 113.53664, 113.53664, 113.53664, 113.53664, 113.53664]",0.23990033682242629
5,32,30,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.10933, 77.109116, 77.10878, 77.1081, 77.1081, 77.1081, 77.1081, 77.1081]",0.48377842396045434
5,32,30,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.66014, 160.65227, 160.65756, 160.70802, 160.70802, 160.70802, 160.70807, 160.70807]",0.23187034793930933
5,32,30,32,relu,adam,mse,"[138.18909, 131.4864, 94.36311, 108.59245, 226.59648, 147.16924, 84.90934, 481.3386]",0.717026288941289
5,32,30,32,relu,adam,huber_loss,"[192.2919, 134.40808, 463.736, 1373.2244, 4708.953, 38061.418, 232345.48, 1471371.6]",1845.3866600185165
5,32,30,32,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[69.55799, 72.860916, 101.08178, 100.089325, 92.4115, 72.05979, 77.29606, 101.435036]",0.4210819331992654
5,32,30,32,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.2306, 199.73952, 270.53723, 541.68976, 893.1601, 2636.0757, 10671.722, 38804.14]",54.93350588217949
5,32,30,32,relu,rmsprop,mse,"[113.69814, 113.69716, 113.697586, 113.698044, 113.698044, 113.698044, 113.698044, 113.698044]",0.23882056218253864
5,32,30,32,relu,rmsprop,huber_loss,"[113.655945, 113.65603, 113.65603, 113.655846, 113.655846, 113.655846, 113.655846, 113.655846]",0.23910183668021828
5,32,30,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[76.98903, 76.98902, 76.98901, 76.98899, 76.98899, 76.98899, 76.98899, 76.98899]",0.48457763372089635
5,32,30,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[163.70126, 162.82942, 164.26292, 168.08401, 168.08641, 168.27771, 168.53107, 168.53766]",0.2665742817892318
5,32,30,32,tanh,adam,mse,"[197.75041, 88.64518, 199.76627, 199.80608, 198.46109, 199.7437, 199.74278, 199.76918]",0.42113281530423957
5,32,30,32,tanh,adam,huber_loss,"[163.73738, 83.54045, 90.61605, 164.82672, 159.33502, 81.472466, 164.83548, 164.78537]",0.34136208456515316
5,32,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[67.3508, 67.96241, 84.376305, 84.40387, 85.094215, 87.44422, 87.52785, 87.71714]",0.44755362567605017
5,32,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.79398, 161.53255, 161.61647, 162.55518, 162.5514, 162.55289, 162.56644, 162.56636]",0.2403579303948045
5,32,30,32,tanh,rmsprop,mse,"[113.534386, 113.52905, 113.53035, 113.536255, 113.536255, 113.536255, 113.536255, 113.536255]",0.23991292265137426
5,32,30,32,tanh,rmsprop,huber_loss,"[113.652306, 113.65157, 113.651535, 113.65227, 113.65227, 113.65227, 113.65227, 113.65227]",0.2391270475853089
5,32,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.10338, 77.10337, 77.10337, 77.10337, 77.10337, 77.10337, 77.10337, 77.10337]",0.4838119423542747
5,32,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.59457, 160.5803, 160.58992, 160.67365, 160.67365, 160.67366, 160.6738, 160.6738]",0.2317174572306825
5,32,50,16,relu,adam,mse,"[187.84862, 327.3489, 1346.9338, 6616.9746, 42360.39, 293093.0, 1885624.2, 12571221.0]",15648.691816318837
5,32,50,16,relu,adam,huber_loss,"[191.22357, 75.281235, 61.648777, 63.118904, 214.28143, 100.10611, 61.85848, 63.528393]",0.4723249196962906
5,32,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[193.03395, 69.18956, 93.5855, 125.627045, 90.23675, 69.23465, 153.06093, 111.24567]",0.28771373643845155
5,32,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[201.55016, 214.53035, 334.11398, 847.3917, 1872.0619, 8096.545, 42387.76, 164796.1]",226.35520858619182
5,32,50,16,relu,rmsprop,mse,"[132.72147, 120.3424, 133.0849, 176.4502, 188.34349, 421.36917, 1342.271, 5906.833]",7.857890143136323
5,32,50,16,relu,rmsprop,huber_loss,"[113.66024, 113.6573, 113.65787, 113.659134, 113.659134, 113.659134, 113.659134, 113.659134]",0.23908174700742738
5,32,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.19241, 77.19245, 77.19253, 77.19258, 77.19258, 77.19258, 77.19258, 77.19258]",0.483214928601172
5,32,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[201.64061, 198.26965, 229.40312, 340.71817, 383.82465, 548.84344, 929.2367, 1663.5709]",3.2675162969812894
5,32,50,16,tanh,adam,mse,"[178.55296, 178.20486, 122.24732, 95.33056, 150.59503, 162.29865, 122.68005, 59.32938]",0.2728794311372839
5,32,50,16,tanh,adam,huber_loss,"[196.51865, 84.76329, 200.90022, 201.00824, 200.09639, 201.00824, 201.00824, 201.00824]",0.4306984578968942
5,32,50,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[140.31917, 74.56534, 81.68253, 123.28118, 84.90787, 120.80366, 130.55595, 73.51327]",0.31415077006098
5,32,50,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.59329, 102.40857, 141.6507, 198.36546, 101.377106, 197.95078, 198.36899, 107.4022]",0.3265732460310762
5,32,50,16,tanh,rmsprop,mse,"[113.543594, 113.537766, 113.538506, 113.53907, 113.53907, 113.53907, 113.53907, 113.53907]",0.23988292903301456
5,32,50,16,tanh,rmsprop,huber_loss,"[113.653114, 113.65266, 113.65233, 113.65279, 113.65279, 113.65279, 113.65279, 113.65279]",0.23912280556333665
5,32,50,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[76.97667, 76.97666, 76.97665, 76.976616, 76.976616, 76.976616, 76.976616, 76.976616]",0.4846604556815777
5,32,50,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.18637, 161.17, 161.18893, 161.28925, 161.28923, 161.28932, 161.2895, 161.2895]",0.23452128496165164
5,32,50,32,relu,adam,mse,"[192.80165, 87.39842, 67.75564, 64.79489, 101.38633, 143.25412, 130.78119, 70.0492]",0.3330656320440565
5,32,50,32,relu,adam,huber_loss,"[196.73413, 57.377663, 51.566578, 61.52105, 51.76743, 42.151802, 42.217197, 48.299076]",0.5851823401974401
5,32,50,32,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[190.82455, 108.86822, 174.3621, 85.995735, 177.97809, 122.879654, 133.83295, 103.72087]",0.19904449473761207
5,32,50,32,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[201.29585, 135.86671, 189.08414, 682.05865, 790.35925, 3646.131, 19560.596, 70852.35]",98.58693630434689
5,32,50,32,relu,rmsprop,mse,"[124.65343, 121.70825, 125.24782, 130.51387, 130.13826, 132.48366, 134.76189, 135.14423]",0.1804779291617124
5,32,50,32,relu,rmsprop,huber_loss,"[113.65619, 113.65541, 113.65552, 113.65585, 113.65585, 113.65585, 113.65585, 113.65585]",0.23910246080547123
5,32,50,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.0812, 77.08119, 77.08119, 77.08118, 77.08118, 77.08118, 77.08118, 77.08118]",0.48396049615189396
5,32,50,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.35129, 199.51447, 237.8337, 362.15796, 440.44016, 737.46405, 1677.1995, 4454.679]",7.224157485836742
5,32,50,32,tanh,adam,mse,"[196.64668, 131.96355, 90.58745, 196.296, 129.64238, 66.657776, 196.33728, 176.06538]",0.35017349701625355
5,32,50,32,tanh,adam,huber_loss,"[196.65985, 223.39777, 224.7216, 223.25314, 223.25215, 223.2507, 223.25044, 223.25044]",0.5299955776127868
5,32,50,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[94.42966, 91.038185, 68.870514, 79.987076, 98.493546, 85.8622, 96.788475, 78.04617]",0.4181924368288211
5,32,50,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[199.18715, 104.179924, 142.28564, 207.62274, 108.32332, 205.38898, 207.69826, 189.97647]",0.4138945772597728
5,32,50,32,tanh,rmsprop,mse,"[113.73267, 113.72162, 113.71428, 113.73172, 113.7317, 113.7317, 113.73173, 113.73173]",0.23861155137197232
5,32,50,32,tanh,rmsprop,huber_loss,"[113.53757, 113.53757, 113.53768, 113.53751, 113.53751, 113.53751, 113.53751, 113.53751]",0.23989417925212786
5,32,50,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.01362, 77.01383, 77.013985, 77.01423, 77.01423, 77.01423, 77.01423, 77.01423]",0.4844095110245277
5,32,50,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.77336, 160.76318, 160.7835, 160.85263, 160.85263, 160.85268, 160.85277, 160.85277]",0.23252793785679599
5,50,30,16,relu,adam,mse,"[166.53311, 195.04662, 509.31873, 1907.0538, 8833.551, 62540.71, 397305.12, 2556968.0]",3198.2581538911004
5,50,30,16,relu,adam,huber_loss,"[178.82262, 131.78453, 351.9586, 1376.6501, 4108.1504, 38975.45, 291220.97, 2064840.4]",2542.1085421910893
5,50,30,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[74.57072, 75.85827, 96.256836, 93.81879, 92.97419, 77.20377, 81.03683, 93.99619]",0.423638851380993
5,50,30,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[193.43274, 207.05113, 250.97246, 412.9619, 670.69543, 1501.3523, 5855.6924, 30214.793]",39.90998291581085
5,50,30,16,relu,rmsprop,mse,"[113.72738, 113.721436, 113.72053, 113.726074, 113.726074, 113.726074, 113.72609, 113.72609]",0.23863811466740853
5,50,30,16,relu,rmsprop,huber_loss,"[113.65207, 113.65173, 113.65172, 113.65196, 113.65196, 113.65196, 113.65196, 113.65196]",0.23912840398971275
5,50,30,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.213905, 77.21391, 77.21392, 77.21392, 77.21392, 77.21392, 77.21392, 77.21392]",0.4830718562038462
5,50,30,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[163.13785, 163.09334, 163.16812, 163.49861, 163.49858, 163.49939, 163.5011, 163.50108]",0.24461224956836108
5,50,30,16,tanh,adam,mse,"[148.82768, 106.081635, 131.42555, 142.51373, 120.713234, 157.65935, 149.09464, 159.54099]",0.2414993241469604
5,50,30,16,tanh,adam,huber_loss,"[161.40211, 80.6718, 79.39502, 161.95657, 105.71443, 97.03625, 161.9575, 85.321014]",0.31375182723963263
5,50,30,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[97.37991, 71.81169, 68.76278, 86.523254, 84.05333, 84.319, 87.20937, 87.05331]",0.4401167580459829
5,50,30,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.99136, 160.94376, 160.9384, 161.11082, 161.11072, 161.1107, 161.11111, 161.11111]",0.23371697861086627
5,50,30,16,tanh,rmsprop,mse,"[113.67114, 113.669945, 113.670006, 113.67104, 113.67104, 113.67104, 113.67104, 113.67104]",0.23900181561036848
5,50,30,16,tanh,rmsprop,huber_loss,"[113.649796, 113.64976, 113.64975, 113.649796, 113.649796, 113.649796, 113.649796, 113.649796]",0.23914270035851218
5,50,30,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.173416, 77.173416, 77.173416, 77.17343, 77.17343, 77.17343, 77.17343, 77.17343]",0.4833429360052539
5,50,30,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.05673, 161.05476, 161.05695, 161.07178, 161.07178, 161.07178, 161.0718, 161.0718]",0.2335221864026098
5,50,30,32,relu,adam,mse,"[200.87721, 148.49527, 555.7205, 2839.0486, 11035.793, 105498.97, 66.72613, 66.72613]",115.49024467973659
5,50,30,32,relu,adam,huber_loss,"[165.82808, 126.61858, 124.375114, 174.97177, 185.5672, 244.26923, 328.50055, 547.315]",0.9473029725962714
5,50,30,32,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[74.52026, 78.81001, 99.32128, 104.248886, 92.87898, 74.450905, 82.8984, 99.99375]",0.4044981186941418
5,50,30,32,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[198.7246, 192.28452, 232.94643, 366.75345, 431.99216, 786.94165, 1956.7748, 5478.5547]",8.618048422611611
5,50,30,32,relu,rmsprop,mse,"[113.7253, 113.71822, 113.7175, 113.72322, 113.72321, 113.72321, 113.72322, 113.72322]",0.23865724459586965
5,50,30,32,relu,rmsprop,huber_loss,"[113.65124, 113.650986, 113.65108, 113.65124, 113.65124, 113.65124, 113.65124, 113.65124]",0.23913328573054565
5,50,30,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.16544, 77.16544, 77.16546, 77.16548, 77.16548, 77.16548, 77.16548, 77.16548]",0.48339619326766037
5,50,30,32,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.7403, 160.72464, 160.81558, 161.09984, 161.1, 161.10094, 161.10233, 161.10233]",0.23368781571638925
5,50,30,32,tanh,adam,mse,"[156.91089, 93.72815, 119.65074, 204.2138, 80.27124, 203.74951, 204.28806, 136.78807]",0.4175535755921888
5,50,30,32,tanh,adam,huber_loss,"[127.64183, 126.9301, 126.76686, 127.6697, 127.64514, 127.638695, 127.66793, 127.66711]",0.17365743858630256
5,50,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[113.162544, 80.69042, 86.678604, 85.004715, 86.39167, 91.4348, 90.35741, 99.88553]",0.3903174868795918
5,50,30,32,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[161.21748, 161.12453, 161.0272, 161.49359, 161.49307, 161.49254, 161.49516, 161.49516]",0.23553674310665548
5,50,30,32,tanh,rmsprop,mse,"[113.52758, 113.52582, 113.525566, 113.52738, 113.52738, 113.52738, 113.52738, 113.52738]",0.23996435009718536
5,50,30,32,tanh,rmsprop,huber_loss,"[113.650276, 113.65014, 113.65015, 113.65028, 113.65028, 113.65028, 113.65028, 113.65028]",0.23913957359133226
5,50,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[76.956116, 76.9562, 76.9563, 76.95652, 76.95652, 76.95652, 76.95652, 76.95652]",0.4847956729063749
5,50,30,32,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.99702, 160.99391, 160.99652, 161.01443, 161.01443, 161.01443, 161.01445, 161.01445]",0.23326106909206462
5,50,50,16,relu,adam,mse,"[194.92003, 130.63664, -82.763054, 23.7341, 67.95033, 68.84768, 68.87983, 136.98479]",0.5202692689822019
5,50,50,16,relu,adam,huber_loss,"[194.73259, 176.67438, 294.24307, 1562.0537, 3205.3333, 27846.75, 190058.06, 761374.56]",1025.8876778939741
5,50,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[196.81786, 91.8587, 160.49747, 107.61422, 102.11243, 145.38953, 80.432304, 71.12155]",0.28193602351314107
5,50,50,16,relu,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.30823, 238.81996, 329.20828, 726.9053, 1502.8094, 5230.0303, 26701.955, 119499.65]",160.062941810465
5,50,50,16,relu,rmsprop,mse,"[113.67391, 113.673134, 113.672615, 113.67345, 113.67345, 113.67345, 113.67345, 113.67345]",0.2389847719030026
5,50,50,16,relu,rmsprop,huber_loss,"[113.541504, 113.54007, 113.539925, 113.54095, 113.54095, 113.54095, 113.54095, 113.54095]",0.23987234711777952
5,50,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[76.96516, 76.96516, 76.965164, 76.965164, 76.965164, 76.965164, 76.965164, 76.965164]",0.484737215005387
5,50,50,16,relu,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[190.38379, 179.2299, 203.39882, 269.83, 276.5445, 330.8782, 429.93857, 506.52167]",1.1962670985261077
5,50,50,16,tanh,adam,mse,"[196.63916, 194.26012, 211.02525, 21.222107, 21.642979, 20.228563, 30.882015, 30.853962]",0.5720501592140619
5,50,50,16,tanh,adam,huber_loss,"[194.65341, 104.615715, 126.28685, 92.26487, 116.15513, 204.42737, 69.63115, 88.87765]",0.3401312603940654
5,50,50,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[153.67625, 80.27069, 89.121826, 100.08749, 92.48303, 126.70507, 90.11696, 75.26396]",0.3410113051199127
5,50,50,16,tanh,adam,<__main__.QuantileLoss object at 0x7fc065822790>,"[196.59854, 86.75518, 191.50961, 201.45145, 83.99717, 201.43901, 201.46118, 85.29569]",0.3614616191479087
5,50,50,16,tanh,rmsprop,mse,"[113.67063, 113.66994, 113.670235, 113.670654, 113.670654, 113.67065, 113.670654, 113.67065]",0.23900384869991959
5,50,50,16,tanh,rmsprop,huber_loss,"[113.53944, 113.53934, 113.539345, 113.53942, 113.53942, 113.53942, 113.53942, 113.53942]",0.23988167651893322
5,50,50,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc1158618e0>,"[77.202545, 77.20244, 77.20239, 77.202255, 77.202255, 77.202255, 77.202255, 77.202255]",0.48314955981867547
5,50,50,16,tanh,rmsprop,<__main__.QuantileLoss object at 0x7fc065822790>,"[160.43225, 160.42508, 160.43094, 160.47417, 160.47414, 160.47417, 160.4742, 160.4742]",0.2308037469614696
5,50,50,32,relu,adam,mse,"[202.6503, 120.83391, 54.708385, 43.43108, 69.195175, 70.621895, 71.71673, 101.333755]",0.41710570439822836
5,50,50,32,relu,adam,huber_loss,"[195.23595, 75.84177, 71.47972, 70.92969, 205.13077, 93.4091, 71.90811, 70.54244]",0.438690421029446
